Lat,long,Rain
-36.1821,147.5515,94.4184475709476
-36.4658,146.2217,57.65789930555556
-36.5950,145.8650,53.979274637725354
-36.9005,145.5228,69.6011503017185
-36.1873,147.3050,74.88677565124932
-36.7497,146.1178,69.92627164502166
-36.5189,147.0728,75.7450341991342
-36.1333,147.0000,64.99749373433583
-36.4264,146.5106,58.30192793317792
-36.1430,147.3772,78.07312663673774
-36.0244,147.5475,72.21720135023709
-36.8314,146.3982,89.14381414141413
-36.4083,147.2333,80.61243386243387
-36.8550,146.0046,69.98292011019284
-36.6133,146.1131,59.508938492063486
-36.7565,146.0944,69.09894316542044
-36.4970,146.6634,65.55869696969697
-36.6533,146.8567,95.9437852551489
-36.5617,146.7125,72.28603010625737
-36.3500,146.3333,47.41547619047619
-36.4667,146.0333,51.60381944444445
-36.6083,146.3583,55.5569515151515
-36.1256,147.0995,64.62146627565983
-36.6333,146.7000,50.075
-36.5000,146.5500,75.35194805194806
-36.5080,147.2144,97.45689616755793
-36.3500,146.3417,51.81792592592592
-36.1167,146.1333,59.13591269841271
-36.0500,147.9333,63.170238095238105
-36.8167,145.7667,90.32777777777778
-36.8833,145.7000,76.16458333333333
-36.1425,146.2486,45.25904902407536
-36.5131,146.4483,54.31070303030303
-37.0167,145.8000,55.51338974567098
-36.2619,146.8556,91.93515840220385
-36.6918,145.8741,73.94873614190685
-36.2333,146.7833,48.971666666666664
-36.7864,145.6081,58.252232854864445
-36.3192,146.6803,64.72266554433223
-36.4205,146.3056,50.72935273790536
-36.2137,147.5395,100.18783922171018
-36.8542,145.9381,80.99330721003133
-36.6733,145.4961,44.54920634920635
-36.9461,146.2197,75.89733333333332
-36.7861,145.6581,48.28673131313132
-36.8167,145.6400,52.94248484848485
-36.8753,145.5783,55.64155555555555
-36.9322,145.5842,58.67155555555556
-36.9217,145.6769,60.40501414141414
-36.8278,145.8494,69.67146666666666
-36.7858,145.5683,48.99783838383838
-36.8628,145.7333,70.49369696969697
-36.8206,145.7050,62.41066666666665
-36.8892,145.6814,61.213111111111104
-36.8211,146.1278,76.7148888888889
-36.7903,146.2800,92.24343030303032
-36.7400,146.3400,76.29218855218855
-36.7478,146.5362,86.52653939393939
-36.5775,146.8203,74.581955922865
-36.6364,146.5547,76.42554112554113
-36.9502,146.0095,60.35383219954648
-36.4186,146.5572,56.785757575757565
-36.5344,146.2181,59.43197887970614
-36.2153,147.3189,67.63214285714285
-36.1826,147.8942,65.89059011164277
-36.5522,145.9977,48.83203083466241
-36.0424,147.8957,66.55397241647242
-36.2491,147.0954,70.44406204906204
-36.9064,146.2389,110.96992916974622
-36.8799,147.0620,96.26723484848483
-37.0000,146.0000,66.17910256410255
-36.9453,147.7410,55.229212348201116
-36.8056,147.2239,150.09991550116547
-36.7000,147.0000,89.64356607811665
-37.0333,147.2667,53.483143939393926
-36.8064,146.6250,100.0458199506587
-37.1500,146.1000,65.5770202020202
-36.6344,146.8628,94.872029731275
-36.9000,147.5000,91.2577380952381
-36.8925,147.0644,117.80318809465149
-37.0167,147.6667,51.496991341991354
-36.9833,147.1500,124.83086896842993
-37.2333,146.1500,85.92581090407177
-37.2000,146.3000,114.55951515151517
-37.3014,146.1406,97.53116310160429
-37.0525,146.0872,58.795309954382496
-37.0500,146.0833,60.315513329566336
-37.1000,146.2667,58.69363916947248
-37.1000,146.2000,64.00260890151516
-36.7450,147.1633,104.41426176660221
-37.1450,146.4394,122.30176689252777
-37.1011,147.5980,56.06259541984732
-37.2000,147.5500,56.61186982256428
-36.8000,147.0000,97.6588831867058
-36.9000,147.8000,54.49866666666666
-37.0000,146.2000,77.65407923883073
-36.7513,146.4156,90.5946850079745
-36.8473,146.3225,116.48054108796298
-37.5695,146.2543,121.76820465686275
-37.6333,146.1333,134.1352813852814
-36.9257,147.4230,75.19877457002455
-37.3667,146.2167,113.44598765432097
-36.8633,147.2794,216.765307486631
-36.6566,147.1283,94.40887245953512
-37.5550,146.4933,90.25500000000002
-36.8000,146.6500,141.01321428571427
-37.1167,146.3000,84.80366502866505
-37.5667,146.5833,75.02222222222223
-36.8756,147.2886,187.4732263608306
-37.0000,146.1667,80.84166666666667
-37.6167,146.2833,98.91707482993198
-36.8000,146.8500,123.92222222222222
-37.2500,146.0167,81.00924437830687
-36.8667,147.4667,101.4253968253968
-36.9167,147.4500,78.74807692307692
-37.0000,147.1000,121.69361214182642
-37.1000,147.5833,46.62593795093795
-36.6167,147.1167,98.01472943722942
-36.9167,147.2833,176.88988095238096
-37.3667,146.1667,96.93950598421188
-36.6074,146.7888,85.57584562330327
-36.8547,146.8581,94.89416035353536
-37.5833,146.1833,122.28888888888889
-36.7000,146.9333,94.26671717171719
-36.9410,147.7779,60.07710927456384
-36.8190,146.4818,96.01109389348026
-37.6050,146.2167,127.81000000000002
-36.7313,146.9614,90.62492965367963
-37.0833,147.6000,62.56041666666667
-36.8333,147.5000,102.72526424963925
-36.8500,146.4000,105.07134002361276
-36.7220,146.8189,150.18114100185534
-36.9136,146.3864,99.30441919191915
-37.0322,146.3508,74.82735537190082
-36.7667,146.7833,124.90185185185184
-36.7142,146.6714,85.28685335497836
-37.5164,145.9497,112.32254680004684
-36.9833,147.1478,151.95568027210882
-36.7396,146.4671,85.56047727272728
-36.8708,147.2755,112.761201189383
-36.9772,147.1342,129.94718840187588
-36.7500,146.8833,97.85541223927588
-37.1017,147.6008,55.606911976911974
-37.3016,146.1489,91.34436026936027
-37.3399,146.4242,94.95168418882704
-37.2236,146.6021,120.2982683982684
-37.0004,147.4110,70.52885732323233
-36.7651,146.6634,94.74955387205388
-37.1177,148.9652,57.5013029476311
-37.1136,147.8119,53.90332352652741
-37.1712,148.7228,75.56495665729243
-37.7073,147.8315,62.4217019848838
-37.3000,148.2000,75.97812330898269
-37.4955,148.1760,67.75031214399633
-37.4000,148.3000,80.00056332556333
-37.2789,148.2544,78.93603832442071
-37.7084,148.7093,87.9203507679535
-37.5414,148.9386,85.10841955266955
-37.4000,149.0167,93.81488095238095
-37.5000,147.2500,59.467649147727265
-37.4522,147.2506,61.07570269016695
-37.0667,148.8000,65.94645569620252
-37.1060,148.6863,60.33408108866443
-37.3697,147.8387,58.68479493207945
-37.5679,149.9158,77.96430998294633
-37.2500,148.3000,78.96539855072463
-37.4833,149.5667,78.55098232323235
-37.7500,147.2500,65.64120414673046
-37.4194,147.1161,60.47046485260772
-37.9000,147.9000,52.57331461331462
-37.8833,148.0000,60.00389501071319
-37.7863,148.5456,69.00274693944046
-37.6333,148.6833,87.33090869007538
-37.8506,147.7664,54.62545454545451
-37.5667,149.1500,81.17026315789474
-37.5333,149.1500,83.97915019762846
-37.7279,148.0958,70.01712735462739
-37.6667,148.1833,69.44561811856332
-37.6917,148.4589,70.46445266619688
-37.7000,148.5667,72.7608697983698
-37.4000,147.9000,64.74788359788357
-37.5000,148.5333,81.59158409491745
-37.7500,147.7000,58.18210279082621
-37.2616,147.7230,50.26396288466056
-37.7500,148.9667,75.33166148666147
-37.1793,147.7077,53.89642357092855
-37.1000,148.3000,54.509968434343435
-37.0713,148.5914,56.385800598578385
-37.3721,149.4740,75.18104312354313
-37.4667,149.6667,83.62003434343433
-37.3667,148.6833,85.2148504273504
-37.2333,147.8833,109.26275510204081
-37.0071,148.2666,60.29188311688308
-37.8526,148.0639,64.11683499989839
-37.4167,148.5833,92.5836507936508
-37.8833,147.8500,53.21555555555557
-37.1167,147.8167,58.92137681159421
-37.2000,148.7000,82.14806201550385
-37.5000,148.9000,77.69028326745718
-37.5000,148.1833,69.1298827831258
-37.3500,147.8000,55.51819444444445
-37.3500,147.8167,51.211808080808076
-37.2167,148.2667,79.04122222222222
-37.3000,149.3000,92.53437500000001
-37.5500,149.6833,72.5015289449113
-37.7333,148.1167,72.68901515151515
-37.2500,147.7167,44.60172785547785
-37.6000,147.3500,55.38526936026936
-37.3000,147.0000,55.904268292682914
-37.2500,147.6333,44.36249999999999
-37.6000,149.1000,79.36175925925926
-37.3000,149.4000,70.31865702479338
-36.9500,148.3333,50.215869565217396
-37.5333,149.4667,104.59013888888889
-37.8017,149.2747,80.0335880355277
-37.5697,149.0625,86.85925289763999
-37.5667,149.7500,77.29659090909091
-37.4167,149.1833,82.54374999999999
-37.5500,148.8000,113.18010330578514
-37.2833,149.1333,78.77766666666665
-37.1500,148.8833,66.33518518518518
-37.7513,147.7301,59.85364478114479
-37.6833,148.8000,95.58171717171717
-37.8167,147.6167,59.68589615050347
-37.8000,147.6000,70.11607142857143
-37.8692,147.9961,58.905753968253975
-37.5976,149.7289,78.02235449735447
-37.4315,149.0003,81.63502937538651
-37.8167,147.8667,63.05348484848485
-37.5833,147.3667,63.9175641025641
-37.3333,147.6167,67.73666666666668
-37.5058,147.8476,64.42389419148455
-37.6500,147.5333,80.85187499999999
-37.7283,147.5167,73.11002070393374
-37.7132,148.3954,68.81587807903597
-37.3160,148.0459,72.88884300884303
-37.4333,147.3167,66.95981877599525
-37.5455,148.1357,64.37560163033845
-37.6764,147.5514,64.24572087332956
-37.8833,147.8833,61.22354166666666
-37.8332,147.6205,59.12562744794888
-37.4333,147.1500,53.85071428571429
-37.1333,148.6664,59.513066666666674
-37.8000,148.5333,59.105271464646464
-37.6183,148.7100,89.34882575757574
-37.3667,148.9167,119.60972222222222
-37.2241,148.8243,96.20321484071484
-37.0826,148.2791,58.14155371900825
-37.8333,147.6500,58.19384920634921
-37.5006,148.2717,63.10357048748352
-37.1014,148.4308,53.956919191919184
-37.5656,149.1504,78.09422408609909
-37.7500,148.0833,75.31333333333332
-37.8167,147.8833,52.01933535353535
-37.6500,147.7000,47.44027777777777
-37.6667,149.3333,76.22222222222221
-37.4900,147.1658,57.201454545454546
-37.4000,147.8833,59.96333333333333
-37.3167,148.7000,86.01286332714903
-37.7014,148.4569,73.2692028985507
-37.4772,149.6386,80.1585273217349
-37.3475,149.4806,74.62549943883278
-37.5833,148.8833,82.79722222222222
-37.3811,147.1066,54.41439292929292
-37.0830,148.4141,43.024611330698285
-37.3564,149.2058,61.68751147842057
-37.6833,148.3333,73.17541666666666
-37.6333,149.3333,79.77638888888889
-37.7667,148.0667,72.33208333333333
-37.3339,148.8742,135.0932291666667
-37.3397,148.7120,79.17517732884401
-37.0833,148.4833,53.11666666666667
-37.2667,148.2500,86.05833333333334
-37.4283,148.1983,71.62542613636363
-37.4000,148.6667,81.18333333333332
-37.2333,149.0667,74.20902777777778
-37.7964,147.7559,58.17425666925668
-37.3667,149.0167,68.98333333333333
-37.2200,148.2626,64.56709258483453
-37.3416,149.0227,79.94166666666666
-37.6924,148.0908,69.8675
-37.6922,148.4667,62.402551226551225
-37.8275,147.5936,30.233333333333334
-37.8164,147.5714,54.67860422405877
-37.8395,147.8317,55.2810533910534
-37.8717,148.0060,59.71968178020809
-37.3983,149.0153,83.22102904040405
-37.1125,148.8974,62.67051767676768
-37.7768,148.7049,89.05435606060607
-37.7000,146.3667,90.03940425959415
-38.6775,146.3769,75.72340941236979
-38.4000,146.3000,85.82491312741311
-38.6167,146.6667,58.17680555555554
-38.2000,146.1000,99.19438549342398
-38.3938,146.4651,79.47279461279462
-38.3930,146.5132,79.22033333333333
-38.4307,146.5398,117.34778554778553
-38.4000,146.6000,117.24778930764225
-38.1951,146.5293,51.939898989898985
-37.9667,147.4667,50.642105263157895
-38.4000,146.6500,117.98395158481364
-37.9000,147.0000,47.94329669241433
-38.3500,146.2000,82.04808065017791
-38.4322,146.3806,94.97445286195287
-37.8667,147.0167,50.232775220560036
-38.3833,146.6000,108.175182379349
-38.3667,146.7000,95.68018221992656
-38.3000,146.1000,97.32662217412218
-38.0373,147.1780,49.376178431783295
-37.7000,146.5167,87.0693079866993
-38.0100,146.8805,49.65639562289562
-38.1383,145.8600,83.12502036493966
-38.1000,145.8000,82.83750952144395
-38.1833,147.2000,48.08243739382981
-37.9747,146.3745,90.68937672176308
-37.9000,147.3000,55.90145995670996
-38.7199,146.0633,85.10945775873614
-38.6520,146.1997,91.16822372662797
-38.4143,146.2961,88.27720026350461
-37.9500,146.1333,95.58264119601331
-38.4227,147.0864,46.675940497411105
-37.9069,146.8014,52.351117496807156
-37.8833,146.7500,55.98415637860083
-38.3000,146.7000,69.8862621671258
-38.6333,146.4500,91.88107586064727
-38.0000,146.9000,50.15988287126586
-38.0000,146.1500,82.15091852591854
-38.6911,146.1488,86.47520308123254
-38.6114,145.7053,77.3742186475141
-38.0224,145.9000,95.26571979962229
-38.0117,145.9117,97.617051874679
-38.4000,146.4000,77.73962703962704
-38.4349,145.8174,97.59511232323229
-38.0618,145.8039,76.5217186147186
-38.2000,145.8667,85.11410714285716
-38.4667,145.9667,80.07129354772209
-38.4842,145.9329,78.41792175486202
-37.8010,147.4578,55.94720279020697
-37.8100,146.0217,112.91123737373736
-38.5000,146.7000,71.94140914741094
-38.5108,146.5171,102.22074371693121
-38.0000,147.0000,49.70833090130842
-37.9664,146.9831,49.658145891908774
-38.4833,146.1167,85.19413194444444
-38.2333,146.4167,72.79444444444444
-37.5277,146.5458,64.91475206611571
-38.2004,146.2604,79.52823356515982
-37.9000,147.5000,54.74121061359867
-38.2347,146.4306,64.97784643426752
-38.6078,146.3185,94.7437580348944
-38.3000,146.2500,81.0005475729944
-38.2933,146.2275,85.86386083052751
-37.9500,146.0000,97.30177417027416
-38.0217,145.9517,84.02443201243197
-37.9500,147.7000,55.67686567164178
-37.9000,147.7333,51.640670194003526
-38.6667,146.6833,58.447658605762044
-38.1522,146.7875,53.60873578302714
-38.1156,147.1323,49.319071815718154
-38.3183,147.1752,49.296290009203375
-37.8000,147.2000,62.74757575757575
-38.2667,146.9167,55.53298913043477
-38.3000,147.0000,51.723704906204894
-38.0000,147.1000,52.605225304998044
-37.8000,146.2000,143.55972222222223
-38.1000,147.2000,49.10945578231292
-38.3000,146.2000,89.04843073593072
-39.0310,146.3227,87.38659812409814
-37.9000,146.8000,51.39148550724637
-38.6643,146.3258,77.3575974025974
-38.2183,146.1656,81.05392324888223
-38.2000,146.5000,63.005488215488214
-38.5000,146.2000,115.07666666666665
-37.8167,147.0000,57.109179292929305
-37.9000,146.1000,115.90281255391649
-37.8167,146.9833,52.331426809624475
-37.9413,146.4524,98.89035892008314
-38.2000,145.9000,87.67067714042138
-38.1731,145.9487,84.81701171875
-38.6624,146.4297,72.56639944307298
-38.0667,146.1833,81.09978632478634
-39.1297,146.4246,88.06078478529462
-38.5000,146.9000,56.59307533670035
-38.2000,146.4000,74.72882716049384
-38.6297,145.8107,70.9450056116723
-38.3167,146.3333,69.04274284195333
-38.4667,146.5500,105.69131944444443
-38.1167,147.4167,49.83728191000918
-38.1858,146.3317,73.73106060606061
-37.6167,147.1833,81.75583333333333
-38.2883,146.4900,66.99664918414916
-38.4861,146.3233,114.8195873015873
-38.6000,146.5833,60.91252066115703
-38.3667,146.6500,80.66590909090908
-38.6000,146.4000,89.77005208333334
-38.3500,146.2833,74.76276785714285
-37.8000,147.1000,53.13147562582345
-39.0000,146.3000,76.17882575757577
-38.2000,146.0000,79.03722768222767
-38.2500,146.0000,99.70145537002679
-38.6500,146.2167,96.9859375
-37.8000,147.3500,58.78560606060607
-38.8000,146.2000,75.56733333333334
-37.9500,147.6000,53.815104166666664
-38.5000,146.3500,117.61465608465606
-38.6000,146.5000,66.80513468013467
-38.4000,145.9000,95.91142857142856
-38.5000,146.0000,77.77906504065042
-38.1500,147.1000,48.15821428571428
-38.0000,147.4000,50.89901960784313
-38.1000,146.9000,41.997638888888886
-37.9500,145.9667,99.50612745098042
-37.9167,145.9667,94.84411764705882
-37.8000,146.0000,94.85588842975207
-37.9000,146.9000,48.90469303423848
-37.9000,146.0000,109.39412144702844
-38.1500,146.7833,57.99586956521739
-38.1000,147.0500,50.83520676691732
-38.1000,147.0667,50.52803198653198
-38.1000,147.4000,43.60748509531404
-37.9500,146.7000,55.06309523809524
-38.7197,145.9033,74.4676027926322
-38.1000,146.6000,58.58547230547232
-38.2000,146.5500,60.99133141762453
-37.9500,146.2833,109.6622023809524
-38.8500,146.0000,83.38715277777777
-38.1500,145.9333,86.25674603174605
-38.1167,147.0333,48.235333333333344
-38.3000,146.3500,96.66851851851851
-38.4167,145.8333,93.94429824561402
-37.6500,146.1500,116.99444444444445
-38.5239,146.8806,57.557591876208896
-37.9517,147.6617,54.47243300350444
-38.2933,146.3883,57.76162551440328
-38.5647,146.7479,52.114814814814814
-38.4856,146.6717,64.03638072453863
-38.0000,146.6333,66.453125
-38.6000,146.0833,92.90291666666667
-38.8667,146.0000,43.51666666666667
-38.4191,146.9656,53.821232431951636
-37.8333,146.4167,68.59125
-38.3822,146.2742,78.8352803030303
-38.7910,146.1803,73.1105038065383
-38.2150,146.0869,79.98203703703703
-37.9163,147.3196,54.2194679351656
-37.9581,147.0845,51.28059240362812
-38.0051,147.3958,52.88662261714893
-37.8346,147.0813,55.23582137161085
-38.2211,146.5233,59.79583333333334
-37.8000,147.0833,75.09486111111111
-38.8833,145.9500,82.77222222222223
-37.8283,146.1800,152.8179521016618
-37.7500,147.2667,66.34083333333334
-38.5274,145.9238,75.6177216138981
-38.1036,145.9573,80.9879952925035
-38.3591,146.0646,89.71566341066337
-38.6167,146.1500,97.15357142857144
-38.3667,145.9000,100.17070707070707
-38.6568,146.0063,73.50761013496309
-38.7833,145.9000,77.8396590909091
-38.5333,146.1000,82.30000000000001
-37.9112,147.7130,55.849484044995414
-38.4167,146.8167,67.38928571428572
-38.0167,147.2833,41.726666666666674
-38.2000,146.0667,68.08545454545455
-38.5601,146.6703,59.93153443001442
-38.1811,145.8892,84.86432291666665
-38.0654,146.1689,74.6669778138528
-38.3167,145.9000,92.11562499999998
-38.7333,146.1000,105.12693333333333
-38.0992,146.3792,87.51708333333332
-38.4323,145.7919,89.40702068764568
-38.5833,146.0167,86.425
-38.0220,145.9396,76.372885924462
RWC,-37.6303,60.480219996575904
-37.7167,146.2667,89.39119528619528
-38.1167,145.7833,78.00576923076923
-37.7000,146.2167,139.81712962962965
-38.0744,145.7655,73.04058625470388
-38.1167,145.7667,75.09493586660254
-38.5000,146.3333,112.55833333333334
-37.7667,146.7000,64.54493589743589
-38.1833,146.6167,64.6829365079365
-38.0333,147.0167,39.239583333333336
-38.4333,146.1500,96.47833333333334
-37.9333,145.9667,77.37443181818182
-38.3667,146.7667,86.48773448773446
-38.5833,146.2000,100.60658143939395
-38.5667,146.2167,102.938297979798
-38.5667,146.1833,79.45
-38.5500,146.2000,79.32579365079364
-38.5833,146.1833,86.47500000000001
-38.5500,146.1833,37.25
-38.5333,146.2167,80.7775
-38.5215,146.2041,91.32345117845117
-38.5167,146.2333,68.69404761904762
-38.5333,146.2500,79.14280303030303
-38.5500,146.2500,85.04285714285713
-38.5269,146.2581,86.93416666666666
-38.3181,146.5645,72.10401942501942
-37.8833,146.0000,100.97261904761906
-37.9532,146.3896,94.26196654040402
-38.0000,146.4000,90.41602564102564
-38.2456,145.9347,90.9736643437863
-38.5000,146.1833,85.78617424242424
-38.2375,146.4144,60.02037405303029
-37.6000,146.2333,113.34634920634922
-38.8167,146.2000,67.54709191919191
-38.6167,146.7167,63.32988888888891
-38.6167,146.2833,100.31666666666669
-38.1667,145.9167,63.28316498316498
-37.9973,146.3474,83.84139376218323
-37.9500,146.3167,101.43333333333334
-37.8115,146.9567,54.606334622823994
-37.3573,146.9851,54.062225589225584
-37.5125,146.5478,65.45502340477951
-38.8389,145.9715,80.35190340909091
-37.8833,145.8833,127.29242424242423
-37.9833,146.1333,90.44823232323232
-37.8833,146.0167,102.4375
-37.7647,147.3744,54.51477373737374
-38.0500,146.8833,39.41666666666666
-37.9833,147.7333,54.83492424242423
-38.5833,145.9497,88.39074675324675
-38.4833,146.9333,56.85000000000001
-37.8039,146.8842,54.472906060606064
-37.9039,145.9719,91.96842286501378
-37.7196,146.3888,81.19109208972847
-37.8818,147.5669,53.92005270092227
-38.2094,146.4746,60.798349347129836
-38.3245,146.5301,63.6976585858586
-38.3712,146.1791,84.27303318903316
-38.0809,146.2139,57.584934428316785
-38.1514,145.8372,80.68348484848485
-37.7667,146.6667,53.47929292929292
-37.5167,146.5500,51.66729437229437
-37.4667,146.6883,77.48213498622589
-37.8514,146.5550,78.44940635345047
-38.3089,146.4097,68.71916666666667
-37.8384,146.2747,131.70161873840445
-37.8897,145.9958,91.82054112554111
-38.8957,145.9355,74.6686769207224
-38.7714,146.0500,93.69533333333334
-38.5586,146.0648,79.83496637291282
-37.7481,147.1428,72.09904598985246
-37.9722,146.9860,44.87406397306399
-38.1072,147.1317,41.7275
-38.3232,146.5318,74.1493383838384
-38.6796,146.1483,83.80382231404957
-38.8051,146.1936,65.2831228956229
-37.2864,146.7188,87.51560760667903
-37.5325,147.0053,100.0234299516908
-37.4967,146.8575,91.2395202020202
-37.8758,146.0833,104.58462401795735
-37.6280,146.6224,60.28208101422388
-38.3545,146.4379,65.69003367003367
-38.3053,146.2139,70.08222853535354
-38.2186,146.2487,81.26650252525252
-38.2741,146.0914,91.54940025252526
-38.1321,145.9865,77.12231404958679
-38.1016,147.1398,51.21597222222222
-38.4099,145.9462,81.12766666666666
-38.2500,145.7667,83.2642899584076
-38.4000,145.1333,67.37053030303029
-37.8000,145.0500,62.185620987578375
-37.8047,145.0961,60.46604938271604
-38.0000,145.3500,86.52234781183736
-37.9000,145.6000,119.99808552188551
-37.9279,145.0749,62.98651368760064
-37.9667,145.0167,57.82202380952382
-37.5667,145.6500,129.80213585434177
-37.5909,145.6236,135.60600810829382
-37.8500,145.3000,93.22899490683574
-37.8333,145.1500,65.36092503987241
-37.8364,145.1364,66.07694410774411
-37.8000,145.0000,56.33018863696459
-37.8667,145.1500,60.25513157894736
-37.8500,145.2000,67.17138679104711
-38.4931,144.8858,62.51498015873018
-37.8795,145.0368,59.83397306397308
-37.9000,145.0333,59.641875000000006
-37.9550,145.0783,59.114565929565934
-37.6500,145.3000,62.63137598512599
-37.9333,145.4000,97.0625457875458
-38.1000,145.3000,65.50223333723333
-37.7500,144.9667,57.69114229024943
-38.4833,145.2667,63.401705888673966
-37.8000,145.3000,77.9407165590764
-37.7903,145.2812,74.23550855085507
-38.0000,145.2000,69.08382352941177
-38.0000,145.4167,90.6824
-37.7833,145.1500,65.8801026936027
-38.4000,145.0000,65.64195416348356
-37.9252,145.0254,55.587917579152865
-37.8833,145.0000,49.62427536231885
-37.7004,145.1550,60.59938521864609
-37.6312,144.9846,53.20202429702429
-37.7333,144.9000,50.808678955453175
-37.7276,144.9066,48.54795833333334
-37.7915,144.9067,48.602115308933485
-38.5000,145.0000,70.30977308094955
-38.3667,145.1833,66.62896943573668
-38.1500,145.1000,62.150609668109645
-38.0686,145.6828,73.87951754385965
-37.9500,145.5667,101.8397619047619
-37.7167,144.9333,56.20847996089932
-37.9000,145.2000,71.68275757575758
-38.3167,145.2000,70.63611909915481
-37.6833,145.5333,83.95527392569767
-37.6500,145.5000,77.64535039174233
-37.6000,145.5000,102.95761707988981
-37.7500,145.0000,57.077267156862725
-37.9500,145.0333,70.07666666666667
-38.0500,145.4000,66.69493333960725
-37.9000,145.3833,110.73661178107606
-37.5167,144.9500,51.37331267217632
-37.6830,145.2518,65.52484343434345
-37.8167,145.0333,61.17071678321676
-37.5333,145.3333,98.75929971988799
-38.2000,145.5000,65.10490614764424
-38.2627,145.5639,70.67691869186916
-38.1667,145.1667,76.55833333333334
-37.7500,145.6000,98.72658730158729
-37.7561,145.3592,73.70487432464175
-38.3667,145.7333,87.89450686641696
-37.7408,145.0972,58.14663947163948
-37.8333,145.0833,63.166097689075634
-37.6390,145.5497,95.5224707706991
-37.8075,144.9700,53.762336093857826
-37.8808,145.4231,98.17552447552447
-37.5547,144.8788,51.96160072951742
-37.8219,145.1906,70.33373340143004
-37.9000,145.4000,99.74261111111112
-37.8021,145.3679,84.87996836788942
-37.9800,145.0962,58.60082065832064
-38.0000,145.1000,54.79529830172726
-38.2358,145.0667,60.66840633517716
-37.9833,145.5167,96.57918604651164
-37.8167,145.3333,102.97461484593839
-38.2000,145.1000,57.97727272727273
-37.9000,145.1000,62.00829238329238
-38.0000,145.5000,79.32670406445408
-37.9886,145.3319,76.03853436517821
-38.0333,145.3000,66.8485185185185
-38.4831,145.2100,66.94908881441138
-37.9142,145.0935,61.045991393071034
-37.7089,145.7855,111.9839074228525
-37.7333,144.9333,53.73868883641611
-38.3425,145.7653,92.87155609984556
-38.2167,144.7000,60.08689393939394
-37.8615,145.7443,120.51940732627477
-37.8376,145.0048,53.885541480377555
-37.7214,145.0059,55.01009398331139
-38.3167,144.6667,56.12332578532576
-38.3686,145.0303,83.8481103487707
-38.3833,145.0000,93.19814814814815
-37.8000,145.2500,73.43875
-38.5333,145.3833,64.91317033306827
-37.8000,145.3500,114.74379268879267
-37.8710,145.2561,71.41043161881979
-38.4279,145.0413,74.38327433628315
-37.8325,145.4370,99.34280596664316
-37.8000,145.4000,92.16540196078435
-37.6500,144.9000,53.829615384615394
-38.3000,144.7000,56.63584154076519
-37.6667,145.0833,57.78920875420875
-37.9445,145.1764,68.37394136166861
-37.7167,145.8167,130.8655808080808
-38.2333,145.1833,64.46955128205131
-37.9000,145.4167,105.28504645760745
-38.1667,145.4000,71.6947619047619
-37.4770,145.1513,65.60118003341688
-37.9000,145.3000,86.42475787284611
-38.4836,145.1766,64.86080948372613
-37.4167,145.0167,55.83315592635211
-37.7517,145.6757,110.80921231546225
-37.7000,145.0833,61.675450450450455
-38.2833,145.1333,66.246875
-37.5050,145.1247,57.80765300059421
-37.7000,145.3000,64.3882154882155
-38.6078,145.5965,77.89603048024104
-37.5500,145.0333,61.6788651824366
-37.8000,145.5167,77.90292368125701
-38.2333,145.7000,72.54594086469086
-37.5552,145.1259,54.96099206349211
-37.6647,145.3761,63.7753146853147
-37.6000,145.1500,63.226071428571444
-38.1500,145.7000,74.52368421052631
-38.0333,145.6667,92.57589466089465
-38.0667,145.6667,84.73720238095241
-37.8000,145.2000,68.60279375386519
-37.7000,145.1000,57.224679487179486
-37.8833,145.3500,114.96505376344085
-37.9500,145.6167,126.40349326599328
-37.5720,145.5014,110.96755561568062
-37.9289,145.4272,81.09375
-38.2333,145.5500,66.6128205128205
-37.9771,145.0273,57.11749069643807
-38.0333,145.1000,58.56273674242424
-37.8000,145.4500,83.98912918531562
-37.4000,145.0000,68.94638861764804
-37.6000,145.2000,62.252096013844124
-38.5000,145.4500,77.17441435458481
-37.8833,145.6167,112.9534090909091
-37.8333,145.1000,58.38842592592592
-38.0000,145.3000,63.50659638831378
-37.8000,145.1000,66.5203192559075
-37.9500,145.0000,54.14683333333333
-37.9333,145.0000,51.2489898989899
-37.9167,145.0000,55.05740740740741
-37.6000,144.8000,48.801071428571426
-38.1000,145.7000,66.57569444444444
-38.6000,145.5000,79.36230248917748
-37.8500,145.2667,65.32890390390394
-38.1500,145.1333,62.5172179089027
-37.9000,145.7000,114.38503006253003
-38.5000,145.6000,94.30022727272726
-38.4000,145.5000,67.82022662584096
-37.6500,144.8500,49.29561482168625
-37.7000,145.5000,106.88440170940171
-38.2500,145.7000,74.44801406926406
-37.7500,145.3500,66.88302287581699
-38.0500,145.2500,56.44628835978837
-37.9167,145.2833,69.1613888888889
-38.3500,144.9000,80.81644707949054
-38.0000,145.0833,58.490013227513224
-38.5000,145.4000,67.38373015873016
-38.4949,145.7809,82.49534683570398
-38.0500,145.3667,77.01382575757576
-37.6000,145.3000,66.74704545454546
-38.4000,145.2000,65.2078911061838
-37.9000,145.3500,104.75231481481484
-37.5333,145.4500,116.26666666666668
-38.1000,145.6000,72.12622549019609
-37.7000,145.9000,90.9909649122807
-37.7500,145.7000,102.53874176548088
-37.7000,145.2000,67.24270833333334
-37.5000,145.1167,56.6690527726242
-37.8000,145.6000,97.95931372549019
