Name,Lat,Long,Year,Mean
WESTMERE (MONTREUX),-37.6579,142.9977,1960,45.4
WESTMERE (MONTREUX),-37.6579,142.9977,1970,41.47
WESTMERE (MONTREUX),-37.6579,142.9977,1980,50.09
WESTMERE (MONTREUX),-37.6579,142.9977,1990,47.35
WESTMERE (MONTREUX),-37.6579,142.9977,2000,45.49
WESTMERE (MONTREUX),-37.6579,142.9977,2030,44.54
WICKLIFFE,-37.6901,142.7253,1880,49.41
WICKLIFFE,-37.6901,142.7253,1890,46.57
WICKLIFFE,-37.6901,142.7253,1900,43.45
WICKLIFFE,-37.6901,142.7253,1910,46.93
WICKLIFFE,-37.6901,142.7253,1920,40.53
WICKLIFFE,-37.6901,142.7253,1930,44.55
WICKLIFFE,-37.6901,142.7253,1940,45.89
WICKLIFFE,-37.6901,142.7253,1950,48.85
WICKLIFFE,-37.6901,142.7253,1960,50.41
WICKLIFFE,-37.6901,142.7253,1970,47.78
WICKLIFFE,-37.6901,142.7253,1980,50.92
WICKLIFFE,-37.6901,142.7253,1990,47.19
WICKLIFFE,-37.6901,142.7253,2000,44.97
WICKLIFFE,-37.6901,142.7253,2010,46.28
WICKLIFFE,-37.6901,142.7253,2020,41.99
WICKLIFFE,-37.6901,142.7253,2030,46.18
WILLAURA (MAIN STREET),-37.5483,142.7393,1910,41.36
WILLAURA (MAIN STREET),-37.5483,142.7393,1920,41.54
WILLAURA (MAIN STREET),-37.5483,142.7393,1930,46.6
WILLAURA (MAIN STREET),-37.5483,142.7393,1940,45.44
WILLAURA (MAIN STREET),-37.5483,142.7393,1950,42.81
WILLAURA (MAIN STREET),-37.5483,142.7393,1960,50.63
WILLAURA (MAIN STREET),-37.5483,142.7393,1970,45.18
WILLAURA (MAIN STREET),-37.5483,142.7393,1980,47.82
WILLAURA (MAIN STREET),-37.5483,142.7393,1990,46.7
WILLAURA (MAIN STREET),-37.5483,142.7393,2000,42.18
WILLAURA (MAIN STREET),-37.5483,142.7393,2010,43.69
WILLAURA (MAIN STREET),-37.5483,142.7393,2020,39.41
WILLAURA (MAIN STREET),-37.5483,142.7393,2030,44.49
BEAUFORT (WONGAN),-37.6164,143.1633,1900,47.42
BEAUFORT (WONGAN),-37.6164,143.1633,1910,43.07
BEAUFORT (WONGAN),-37.6164,143.1633,1920,40.58
BEAUFORT (WONGAN),-37.6164,143.1633,1930,39.77
BEAUFORT (WONGAN),-37.6164,143.1633,1940,42.54
BEAUFORT (WONGAN),-37.6164,143.1633,1950,42.23
BEAUFORT (WONGAN),-37.6164,143.1633,1960,51.25
BEAUFORT (WONGAN),-37.6164,143.1633,1970,44.09
BEAUFORT (WONGAN),-37.6164,143.1633,1980,51.33
BEAUFORT (WONGAN),-37.6164,143.1633,1990,48.59
BEAUFORT (WONGAN),-37.6164,143.1633,2030,45.29
WOOHLPOOER,-37.3333,142.1500,1950,50.61
WOOHLPOOER,-37.3333,142.1500,1960,62.59
WOOHLPOOER,-37.3333,142.1500,1970,54.57
WOOHLPOOER,-37.3333,142.1500,2030,59.31
WILLAURA (YARRAM PARK),-37.4769,142.5345,1890,54.28
WILLAURA (YARRAM PARK),-37.4769,142.5345,1900,46.73
WILLAURA (YARRAM PARK),-37.4769,142.5345,1910,49.21
WILLAURA (YARRAM PARK),-37.4769,142.5345,1920,51.36
WILLAURA (YARRAM PARK),-37.4769,142.5345,1930,49.27
WILLAURA (YARRAM PARK),-37.4769,142.5345,1940,47.33
WILLAURA (YARRAM PARK),-37.4769,142.5345,1950,51.73
WILLAURA (YARRAM PARK),-37.4769,142.5345,1960,57.53
WILLAURA (YARRAM PARK),-37.4769,142.5345,1970,54.52
WILLAURA (YARRAM PARK),-37.4769,142.5345,1980,56.64
WILLAURA (YARRAM PARK),-37.4769,142.5345,1990,52.65
WILLAURA (YARRAM PARK),-37.4769,142.5345,2000,48.67
WILLAURA (YARRAM PARK),-37.4769,142.5345,2030,50.96
BUANGOR 1,-37.3667,143.1833,1880,43.37
BUANGOR 1,-37.3667,143.1833,1890,48.11
BUANGOR 1,-37.3667,143.1833,1900,47.93
BUANGOR 1,-37.3667,143.1833,1910,50.21
BUANGOR 1,-37.3667,143.1833,1920,49.24
BUANGOR 1,-37.3667,143.1833,1930,45.52
BUANGOR 1,-37.3667,143.1833,2030,48.22
BUANGOR,-37.3667,143.1667,1960,21.29
BUANGOR,-37.3667,143.1667,1970,51.38
BUANGOR,-37.3667,143.1667,2030,51.14
MOUNT MOORNAHBOOL,-37.3833,142.7833,1960,52.71
MOUNT MOORNAHBOOL,-37.3833,142.7833,2030,48.52
INVERLEIGH,-38.1167,144.0500,1940,22.69
INVERLEIGH,-38.1167,144.0500,1950,36.08
INVERLEIGH,-38.1167,144.0500,1960,48.0
INVERLEIGH,-38.1167,144.0500,1970,45.45
INVERLEIGH,-38.1167,144.0500,2030,43.71
GRINGEGALGONA,-37.4167,141.8167,2030,60.9
GATUM,-37.3909,141.9194,1960,51.93
GATUM,-37.3909,141.9194,1970,47.72
GATUM,-37.3909,141.9194,1980,57.12
GATUM,-37.3909,141.9194,1990,52.12
GATUM,-37.3909,141.9194,2000,51.64
GATUM,-37.3909,141.9194,2010,48.52
GATUM,-37.3909,141.9194,2020,50.02
GATUM,-37.3909,141.9194,2030,51.3
HARROW (SPRING VALLEY),-37.2500,141.6500,1960,53.06
HARROW (SPRING VALLEY),-37.2500,141.6500,2030,52.86
BUANGOR (BIRANGA),-37.4055,143.0561,1950,40.89
BUANGOR (BIRANGA),-37.4055,143.0561,1960,53.96
BUANGOR (BIRANGA),-37.4055,143.0561,1970,47.2
BUANGOR (BIRANGA),-37.4055,143.0561,1980,60.49
BUANGOR (BIRANGA),-37.4055,143.0561,1990,54.8
BUANGOR (BIRANGA),-37.4055,143.0561,2000,51.36
BUANGOR (BIRANGA),-37.4055,143.0561,2010,45.21
BUANGOR (BIRANGA),-37.4055,143.0561,2030,51.63
CHEPSTOWE,-37.6000,143.5000,1890,60.75
CHEPSTOWE,-37.6000,143.5000,1900,50.3
CHEPSTOWE,-37.6000,143.5000,1910,50.01
CHEPSTOWE,-37.6000,143.5000,1940,47.18
CHEPSTOWE,-37.6000,143.5000,1950,44.66
CHEPSTOWE,-37.6000,143.5000,2030,48.88
ENFIELD,-37.8000,143.8000,1890,63.45
ENFIELD,-37.8000,143.8000,1900,65.01
ENFIELD,-37.8000,143.8000,1910,51.05
ENFIELD,-37.8000,143.8000,1920,51.32
ENFIELD,-37.8000,143.8000,1930,53.64
ENFIELD,-37.8000,143.8000,2030,57.38
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,1960,74.62
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,1970,68.89
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,1980,76.52
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,1990,76.49
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,2000,73.41
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,2010,65.96
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,2020,69.8
GLEN PARK (WHITE SWAN RESERVOIR),-37.5170,143.9275,2030,72.26
BALLARAT SURVEY OFFICE,-37.5500,143.8833,1860,58.39
BALLARAT SURVEY OFFICE,-37.5500,143.8833,1870,55.67
BALLARAT SURVEY OFFICE,-37.5500,143.8833,1880,57.74
BALLARAT SURVEY OFFICE,-37.5500,143.8833,1890,56.99
BALLARAT SURVEY OFFICE,-37.5500,143.8833,2030,56.94
BALLARAT MOUNT PLEASANT OBS.,-37.5500,143.8833,1890,58.76
BALLARAT MOUNT PLEASANT OBS.,-37.5500,143.8833,1900,56.62
BALLARAT MOUNT PLEASANT OBS.,-37.5500,143.8833,1910,58.09
BALLARAT MOUNT PLEASANT OBS.,-37.5500,143.8833,1920,59.81
BALLARAT MOUNT PLEASANT OBS.,-37.5500,143.8833,1930,55.43
BALLARAT MOUNT PLEASANT OBS.,-37.5500,143.8833,1940,61.85
BALLARAT MOUNT PLEASANT OBS.,-37.5500,143.8833,2030,58.95
BEAUFORT (WARRAPINGO),-37.6000,143.2000,1920,37.34
BEAUFORT (WARRAPINGO),-37.6000,143.2000,1930,47.29
BEAUFORT (WARRAPINGO),-37.6000,143.2000,2030,47.99
BEAUFORT (STONELEIGH),-37.6000,143.2000,1890,45.72
BEAUFORT (STONELEIGH),-37.6000,143.2000,1900,43.91
BEAUFORT (STONELEIGH),-37.6000,143.2000,1910,40.22
BEAUFORT (STONELEIGH),-37.6000,143.2000,1920,38.29
BEAUFORT (STONELEIGH),-37.6000,143.2000,1930,52.86
BEAUFORT (STONELEIGH),-37.6000,143.2000,2030,44.79
MAROONA,-37.4491,142.9549,2010,43.45
MAROONA,-37.4491,142.9549,2030,42.92
BERRINGA,-37.8000,143.6000,1910,52.57
BERRINGA,-37.8000,143.6000,2030,49.92
LISMORE (THE MANSE),-38.0000,143.0000,1890,48.94
LISMORE (THE MANSE),-38.0000,143.0000,1900,48.37
LISMORE (THE MANSE),-38.0000,143.0000,2030,47.49
DUNKELD,-37.7000,142.3000,1890,57.86
DUNKELD,-37.7000,142.3000,1900,55.6
DUNKELD,-37.7000,142.3000,1910,57.57
DUNKELD,-37.7000,142.3000,1920,55.59
DUNKELD,-37.7000,142.3000,2030,55.41
GLENISLA,-37.2000,142.2000,1910,60.41
GLENISLA,-37.2000,142.2000,2030,56.27
GLENTHOMPSON (WINTOC),-37.6500,142.5500,1910,45.09
GLENTHOMPSON (WINTOC),-37.6500,142.5500,1920,45.49
GLENTHOMPSON (WINTOC),-37.6500,142.5500,1930,51.35
GLENTHOMPSON (WINTOC),-37.6500,142.5500,2030,47.22
LISMORE (HAZELWOOD),-37.9500,143.3000,1950,50.53
LISMORE (HAZELWOOD),-37.9500,143.3000,2030,50.53
LANGI CHIRAM,-37.3000,143.0000,1890,71.18
LANGI CHIRAM,-37.3000,143.0000,1900,55.41
LANGI CHIRAM,-37.3000,143.0000,1910,63.99
LANGI CHIRAM,-37.3000,143.0000,1920,56.57
LANGI CHIRAM,-37.3000,143.0000,2030,59.61
LEARMONTH,-37.4000,143.7000,1890,55.89
LEARMONTH,-37.4000,143.7000,1900,60.09
LEARMONTH,-37.4000,143.7000,1910,60.26
LEARMONTH,-37.4000,143.7000,1920,55.7
LEARMONTH,-37.4000,143.7000,1940,55.37
LEARMONTH,-37.4000,143.7000,2030,57.24
MININERA,-37.6000,143.0000,2030,49.71
MIRRANATWA (BULLAWIN PARK),-37.4000,142.3833,1890,60.77
MIRRANATWA (BULLAWIN PARK),-37.4000,142.3833,1900,61.61
MIRRANATWA (BULLAWIN PARK),-37.4000,142.3833,1910,57.53
MIRRANATWA (BULLAWIN PARK),-37.4000,142.3833,1920,49.83
MIRRANATWA (BULLAWIN PARK),-37.4000,142.3833,1930,56.04
MIRRANATWA (BULLAWIN PARK),-37.4000,142.3833,2030,56.91
MOUNT BUTE,-37.7333,143.4833,1880,51.61
MOUNT BUTE,-37.7333,143.4833,1890,52.58
MOUNT BUTE,-37.7333,143.4833,1900,49.39
MOUNT BUTE,-37.7333,143.4833,1910,53.93
MOUNT BUTE,-37.7333,143.4833,1920,52.09
MOUNT BUTE,-37.7333,143.4833,2030,52.1
MOUNT WILLIAM,-37.4000,142.6000,1910,50.18
MOUNT WILLIAM,-37.4000,142.6000,1920,46.65
MOUNT WILLIAM,-37.4000,142.6000,2030,48.41
NEWTOWN RAILWAY STATION,-37.7000,143.6000,1920,49.47
NEWTOWN RAILWAY STATION,-37.7000,143.6000,1930,57.59
NEWTOWN RAILWAY STATION,-37.7000,143.6000,2030,55.25
ROKEWOOD (THE MEADOWS),-38.0000,143.7167,1880,48.04
ROKEWOOD (THE MEADOWS),-38.0000,143.7167,1890,43.07
ROKEWOOD (THE MEADOWS),-38.0000,143.7167,1900,44.53
ROKEWOOD (THE MEADOWS),-38.0000,143.7167,1910,44.18
ROKEWOOD (THE MEADOWS),-38.0000,143.7167,1920,41.56
ROKEWOOD (THE MEADOWS),-38.0000,143.7167,1930,45.98
ROKEWOOD (THE MEADOWS),-38.0000,143.7167,2030,44.83
ROKEWOOD,-37.9022,143.7225,1910,48.75
ROKEWOOD,-37.9022,143.7225,1960,38.34
ROKEWOOD,-37.9022,143.7225,1970,45.64
ROKEWOOD,-37.9022,143.7225,1980,47.97
ROKEWOOD,-37.9022,143.7225,1990,45.88
ROKEWOOD,-37.9022,143.7225,2000,45.89
ROKEWOOD,-37.9022,143.7225,2020,47.87
ROKEWOOD,-37.9022,143.7225,2030,45.87
ROKEWOOD (WURROCK),-37.8833,143.7000,1890,49.43
ROKEWOOD (WURROCK),-37.8833,143.7000,1900,46.46
ROKEWOOD (WURROCK),-37.8833,143.7000,2030,44.02
SCARSDALE,-37.7000,143.6500,1890,57.31
SCARSDALE,-37.7000,143.6500,1910,55.51
SCARSDALE,-37.7000,143.6500,1920,59.05
SCARSDALE,-37.7000,143.6500,2030,56.68
STREATHAM (PRETTY TOWER),-37.6667,143.0667,1890,46.51
STREATHAM (PRETTY TOWER),-37.6667,143.0667,1900,42.17
STREATHAM (PRETTY TOWER),-37.6667,143.0667,1910,43.32
STREATHAM (PRETTY TOWER),-37.6667,143.0667,1920,38.53
STREATHAM (PRETTY TOWER),-37.6667,143.0667,2030,40.94
WINCHELSEA (MURDEDUKE),-38.2000,144.0000,1880,39.52
WINCHELSEA (MURDEDUKE),-38.2000,144.0000,1890,43.27
WINCHELSEA (MURDEDUKE),-38.2000,144.0000,1900,45.27
WINCHELSEA (MURDEDUKE),-38.2000,144.0000,1910,43.14
WINCHELSEA (MURDEDUKE),-38.2000,144.0000,1920,36.63
WINCHELSEA (MURDEDUKE),-38.2000,144.0000,2030,41.96
WINDERMERE,-37.5000,143.7000,1910,55.13
WINDERMERE,-37.5000,143.7000,1920,45.84
WINDERMERE,-37.5000,143.7000,1930,52.82
WINDERMERE,-37.5000,143.7000,2030,50.92
DERRINALLUM (POST OFFICE),-37.9477,143.2222,1960,58.74
DERRINALLUM (POST OFFICE),-37.9477,143.2222,1970,51.99
DERRINALLUM (POST OFFICE),-37.9477,143.2222,1980,55.88
DERRINALLUM (POST OFFICE),-37.9477,143.2222,1990,53.42
DERRINALLUM (POST OFFICE),-37.9477,143.2222,2000,56.51
DERRINALLUM (POST OFFICE),-37.9477,143.2222,2010,53.65
DERRINALLUM (POST OFFICE),-37.9477,143.2222,2020,51.4
DERRINALLUM (POST OFFICE),-37.9477,143.2222,2030,54.1
GLENTHOMPSON,-37.6361,142.5474,1970,42.72
GLENTHOMPSON,-37.6361,142.5474,1980,51.71
GLENTHOMPSON,-37.6361,142.5474,1990,49.05
GLENTHOMPSON,-37.6361,142.5474,2000,49.34
GLENTHOMPSON,-37.6361,142.5474,2010,46.43
GLENTHOMPSON,-37.6361,142.5474,2020,47.81
GLENTHOMPSON,-37.6361,142.5474,2030,48.4
LISMORE (WILLOCHRA),-38.0500,143.3333,1970,45.15
LISMORE (WILLOCHRA),-38.0500,143.3333,2030,49.08
DEREEL (METCALFE),-37.8167,143.7500,1970,60.46
DEREEL (METCALFE),-37.8167,143.7500,2030,59.76
WILLAURA (LEARMONTH),-37.5933,142.7992,1970,53.4
WILLAURA (LEARMONTH),-37.5933,142.7992,1980,49.98
WILLAURA (LEARMONTH),-37.5933,142.7992,1990,46.38
WILLAURA (LEARMONTH),-37.5933,142.7992,2030,48.38
CAPE CLEAR (NARINGAL),-37.8442,143.5072,1970,56.27
CAPE CLEAR (NARINGAL),-37.8442,143.5072,1980,55.27
CAPE CLEAR (NARINGAL),-37.8442,143.5072,2030,52.45
MAROONA (HILLENVALE),-37.3770,142.8110,1970,48.84
MAROONA (HILLENVALE),-37.3770,142.8110,1980,48.58
MAROONA (HILLENVALE),-37.3770,142.8110,1990,47.9
MAROONA (HILLENVALE),-37.3770,142.8110,2000,45.21
MAROONA (HILLENVALE),-37.3770,142.8110,2010,45.14
MAROONA (HILLENVALE),-37.3770,142.8110,2020,38.08
MAROONA (HILLENVALE),-37.3770,142.8110,2030,45.2
MAROONA (DEIGHTON),-37.4500,142.9833,1970,42.79
MAROONA (DEIGHTON),-37.4500,142.9833,1980,52.23
MAROONA (DEIGHTON),-37.4500,142.9833,2030,48.94
BEAUFORT (SHEEPWASH),-37.5042,143.2792,1970,58.12
BEAUFORT (SHEEPWASH),-37.5042,143.2792,1980,54.4
BEAUFORT (SHEEPWASH),-37.5042,143.2792,1990,51.7
BEAUFORT (SHEEPWASH),-37.5042,143.2792,2000,48.32
BEAUFORT (SHEEPWASH),-37.5042,143.2792,2010,45.26
BEAUFORT (SHEEPWASH),-37.5042,143.2792,2020,44.16
BEAUFORT (SHEEPWASH),-37.5042,143.2792,2030,49.2
TATYOON,-37.5667,143.0000,2030,46.79
WARRAMBINE CK AT WARRAMBINE,-37.9333,143.8667,2000,44.96
WARRAMBINE CK AT WARRAMBINE,-37.9333,143.8667,2010,34.51
WARRAMBINE CK AT WARRAMBINE,-37.9333,143.8667,2020,29.24
WARRAMBINE CK AT WARRAMBINE,-37.9333,143.8667,2030,35.69
ARARAT PRISON,-37.2769,142.9786,1970,52.68
ARARAT PRISON,-37.2769,142.9786,1980,53.22
ARARAT PRISON,-37.2769,142.9786,1990,51.61
ARARAT PRISON,-37.2769,142.9786,2000,47.88
ARARAT PRISON,-37.2769,142.9786,2010,43.94
ARARAT PRISON,-37.2769,142.9786,2020,45.33
ARARAT PRISON,-37.2769,142.9786,2030,48.6
EURACK,-38.1784,143.7173,1960,48.12
EURACK,-38.1784,143.7173,1970,45.61
EURACK,-38.1784,143.7173,1980,54.2
EURACK,-38.1784,143.7173,1990,51.86
EURACK,-38.1784,143.7173,2000,42.95
EURACK,-38.1784,143.7173,2010,39.74
EURACK,-38.1784,143.7173,2030,46.88
SHELFORD WEST,-37.9828,143.8542,1970,53.38
SHELFORD WEST,-37.9828,143.8542,1980,50.6
SHELFORD WEST,-37.9828,143.8542,1990,47.75
SHELFORD WEST,-37.9828,143.8542,2000,35.59
SHELFORD WEST,-37.9828,143.8542,2010,38.98
SHELFORD WEST,-37.9828,143.8542,2020,53.68
SHELFORD WEST,-37.9828,143.8542,2030,47.39
VITE VITE,-37.8833,143.1667,2030,44.4
DEREEL,-37.8167,143.7500,2030,48.38
WAUBRA,-37.4203,143.5239,1970,49.71
WAUBRA,-37.4203,143.5239,1980,55.69
WAUBRA,-37.4203,143.5239,1990,55.27
WAUBRA,-37.4203,143.5239,2000,54.28
WAUBRA,-37.4203,143.5239,2030,52.45
TRAWALLA STATE SCHOOL,-37.4333,143.4667,1930,50.09
TRAWALLA STATE SCHOOL,-37.4333,143.4667,1940,42.58
TRAWALLA STATE SCHOOL,-37.4333,143.4667,2030,44.73
WARRAMBINE NO 2,-37.8783,143.9023,1980,51.67
WARRAMBINE NO 2,-37.8783,143.9023,1990,51.69
WARRAMBINE NO 2,-37.8783,143.9023,2000,52.31
WARRAMBINE NO 2,-37.8783,143.9023,2010,43.84
WARRAMBINE NO 2,-37.8783,143.9023,2020,43.83
WARRAMBINE NO 2,-37.8783,143.9023,2030,48.6
WARRAMBINE BASIN FOUR,-37.8833,143.8667,1980,52.9
WARRAMBINE BASIN FOUR,-37.8833,143.8667,2030,50.96
WARRAMBINE BASIN NO 3,-37.8333,143.8833,1980,62.31
WARRAMBINE BASIN NO 3,-37.8333,143.8833,2030,60.16
GLENTHOMPSON STATE SCHOOL,-37.6333,142.5500,1920,41.54
GLENTHOMPSON STATE SCHOOL,-37.6333,142.5500,2030,42.38
BALLARAT SCHOOL OF MINES,-37.5667,143.8500,1890,55.63
BALLARAT SCHOOL OF MINES,-37.5667,143.8500,1900,51.59
BALLARAT SCHOOL OF MINES,-37.5667,143.8500,2030,53.45
SKIPTON (MOORAMONG STATION),-37.6333,143.2333,2030,42.73
MAFEKING,-37.3833,142.5667,2030,89.96
WEERING ESTATE,-38.0833,143.7167,1900,42.45
WEERING ESTATE,-38.0833,143.7167,2030,42.56
PITFIELD PLAINS,-37.8500,143.6000,2030,43.21
CARRANBALLAC (STREATHAM),-37.7000,143.1833,2030,49.51
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1900,49.3
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1910,48.37
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1920,43.95
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1930,44.6
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1940,43.74
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1950,43.68
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1960,51.81
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1970,43.85
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1980,51.32
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,1990,49.51
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,2000,52.6
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,2010,49.84
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,2020,48.51
DERRINALLUM (CRAIGMORE),-37.9708,143.2189,2030,47.77
LEIGH RIVER @ MOUNT MERCER,-37.8128,143.9178,2000,31.6
LEIGH RIVER @ MOUNT MERCER,-37.8128,143.9178,2010,40.6
LEIGH RIVER @ MOUNT MERCER,-37.8128,143.9178,2020,49.31
LEIGH RIVER @ MOUNT MERCER,-37.8128,143.9178,2030,45.9
LOOKOUT HILL,-37.2822,143.2469,2000,60.43
LOOKOUT HILL,-37.2822,143.2469,2030,63.44
ADDINGTON,-37.4152,143.6718,1960,55.97
ADDINGTON,-37.4152,143.6718,1970,54.22
ADDINGTON,-37.4152,143.6718,1980,62.8
ADDINGTON,-37.4152,143.6718,1990,57.92
ADDINGTON,-37.4152,143.6718,2000,63.4
ADDINGTON,-37.4152,143.6718,2010,54.64
ADDINGTON,-37.4152,143.6718,2020,57.96
ADDINGTON,-37.4152,143.6718,2030,58.81
RAGLAN,-37.3493,143.2952,2000,66.87
RAGLAN,-37.3493,143.2952,2010,63.29
RAGLAN,-37.3493,143.2952,2020,62.32
RAGLAN,-37.3493,143.2952,2030,64.68
WARRAK (BUANGOR),-37.3358,143.1642,2030,63.68
BUANGOR (CRAIGIE),-37.3598,143.1961,2000,49.4
BUANGOR (CRAIGIE),-37.3598,143.1961,2010,48.61
BUANGOR (CRAIGIE),-37.3598,143.1961,2020,46.5
BUANGOR (CRAIGIE),-37.3598,143.1961,2030,48.51
LINTON,-37.6694,143.5159,2000,55.94
LINTON,-37.6694,143.5159,2010,54.92
LINTON,-37.6694,143.5159,2030,54.17
BALLARAT HOPETOUN RD,-37.5174,143.7791,2010,55.23
BALLARAT HOPETOUN RD,-37.5174,143.7791,2020,52.39
BALLARAT HOPETOUN RD,-37.5174,143.7791,2030,53.0
WESTMERE,-37.7067,142.9378,2010,43.87
WESTMERE,-37.7067,142.9378,2020,41.17
WESTMERE,-37.7067,142.9378,2030,42.6
ROKEWOOD (WURROOK SOUTH),-37.9324,143.7864,2010,40.44
ROKEWOOD (WURROOK SOUTH),-37.9324,143.7864,2030,36.77
ALLANSFORD,-38.3833,142.5833,1900,50.55
ALLANSFORD,-38.3833,142.5833,1910,60.81
ALLANSFORD,-38.3833,142.5833,1920,62.0
ALLANSFORD,-38.3833,142.5833,1930,59.31
ALLANSFORD,-38.3833,142.5833,1940,60.57
ALLANSFORD,-38.3833,142.5833,1950,67.16
ALLANSFORD,-38.3833,142.5833,2030,62.61
APOLLO BAY,-38.7592,143.6740,1900,95.86
APOLLO BAY,-38.7592,143.6740,1910,80.45
APOLLO BAY,-38.7592,143.6740,1920,88.03
APOLLO BAY,-38.7592,143.6740,1930,97.55
APOLLO BAY,-38.7592,143.6740,1940,94.31
APOLLO BAY,-38.7592,143.6740,1950,86.51
APOLLO BAY,-38.7592,143.6740,1960,96.72
APOLLO BAY,-38.7592,143.6740,1970,83.36
APOLLO BAY,-38.7592,143.6740,1980,86.07
APOLLO BAY,-38.7592,143.6740,1990,77.5
APOLLO BAY,-38.7592,143.6740,2000,83.78
APOLLO BAY,-38.7592,143.6740,2010,87.88
APOLLO BAY,-38.7592,143.6740,2020,95.34
APOLLO BAY,-38.7592,143.6740,2030,88.12
YAMBUK (AVALON),-38.2500,142.0000,1920,15.0
YAMBUK (AVALON),-38.2500,142.0000,1930,59.01
YAMBUK (AVALON),-38.2500,142.0000,1940,62.34
YAMBUK (AVALON),-38.2500,142.0000,1950,67.21
YAMBUK (AVALON),-38.2500,142.0000,1960,70.28
YAMBUK (AVALON),-38.2500,142.0000,2030,62.34
BARRAMUNGA,-38.6000,143.7000,1900,126.13
BARRAMUNGA,-38.6000,143.7000,1910,116.11
BARRAMUNGA,-38.6000,143.7000,1920,105.91
BARRAMUNGA,-38.6000,143.7000,1930,111.19
BARRAMUNGA,-38.6000,143.7000,1940,96.28
BARRAMUNGA,-38.6000,143.7000,1960,92.77
BARRAMUNGA,-38.6000,143.7000,1970,100.28
BARRAMUNGA,-38.6000,143.7000,1980,118.53
BARRAMUNGA,-38.6000,143.7000,2030,107.0
BARWON DOWNS,-38.4669,143.7482,1890,59.76
BARWON DOWNS,-38.4669,143.7482,1900,69.88
BARWON DOWNS,-38.4669,143.7482,1910,68.7
BARWON DOWNS,-38.4669,143.7482,1920,57.84
BARWON DOWNS,-38.4669,143.7482,1930,53.22
BARWON DOWNS,-38.4669,143.7482,1940,53.68
BARWON DOWNS,-38.4669,143.7482,1960,71.63
BARWON DOWNS,-38.4669,143.7482,1970,66.82
BARWON DOWNS,-38.4669,143.7482,1980,71.94
BARWON DOWNS,-38.4669,143.7482,1990,69.23
BARWON DOWNS,-38.4669,143.7482,2000,76.69
BARWON DOWNS,-38.4669,143.7482,2010,65.82
BARWON DOWNS,-38.4669,143.7482,2020,66.54
BARWON DOWNS,-38.4669,143.7482,2030,65.97
BEEAC (POST OFFICE),-38.1954,143.6399,1910,49.57
BEEAC (POST OFFICE),-38.1954,143.6399,1920,49.44
BEEAC (POST OFFICE),-38.1954,143.6399,1930,52.69
BEEAC (POST OFFICE),-38.1954,143.6399,1940,51.23
BEEAC (POST OFFICE),-38.1954,143.6399,1950,54.28
BEEAC (POST OFFICE),-38.1954,143.6399,1960,55.6
BEEAC (POST OFFICE),-38.1954,143.6399,1970,46.89
BEEAC (POST OFFICE),-38.1954,143.6399,1980,50.94
BEEAC (POST OFFICE),-38.1954,143.6399,1990,50.84
BEEAC (POST OFFICE),-38.1954,143.6399,2000,56.16
BEEAC (POST OFFICE),-38.1954,143.6399,2010,48.01
BEEAC (POST OFFICE),-38.1954,143.6399,2020,39.48
BEEAC (POST OFFICE),-38.1954,143.6399,2030,50.18
BEECH FOREST,-38.6219,143.5622,1890,161.14
BEECH FOREST,-38.6219,143.5622,1900,150.88
BEECH FOREST,-38.6219,143.5622,1910,138.32
BEECH FOREST,-38.6219,143.5622,1930,137.12
BEECH FOREST,-38.6219,143.5622,1940,147.36
BEECH FOREST,-38.6219,143.5622,1950,148.67
BEECH FOREST,-38.6219,143.5622,1960,150.49
BEECH FOREST,-38.6219,143.5622,1970,146.96
BEECH FOREST,-38.6219,143.5622,1980,150.67
BEECH FOREST,-38.6219,143.5622,2030,145.36
BEECH FOREST STATE FOREST,-38.7000,143.5833,1950,118.15
BEECH FOREST STATE FOREST,-38.7000,143.5833,2030,142.45
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1910,58.88
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1920,52.6
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1930,52.48
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1940,52.61
BIRREGURRA (POST OFFICE),-38.3372,143.7844,1950,55.03
